dataset,source,stimulus,distortion,level,seed,derived_seed,actual_luma_rms,path,width,height,sha256,source_sobel_si,stimulus_sobel_si,sobel_si,luma_sd,edge_fraction,glcm_contrast,glcm_entropy,glcm_homogeneity,glcm_contrast_levels32,glcm_entropy_levels32,glcm_homogeneity_levels32,glcm_contrast_horizontal,glcm_entropy_horizontal,glcm_homogeneity_horizontal
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_5_seed-20260812,awgn,5,20260812,7034858839499626460,4.9999496457425385,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_5_seed-20260812.png,768,512,e9674a433d695b972d1ae4fa91f78aa6d3fb8768348cb25f2106ce41f17752c5,51.75380456078816,50.10089474464401,50.10089474464401,21.165685551091443,0.21193365074489326,0.21664957349451253,1.2952755812781735,0.913317032451048,2.8561828818477473,3.6965844469339397,0.5791044199905225,0.1763236432529335,1.2597675584866126,0.9239254419157468
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_5_seed-20260813,awgn,5,20260813,13102803655524182236,5.002941792056653,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_5_seed-20260813.png,768,512,f48606aa64f1fc936c8b11cd2604061ecab7c229fdb65456ef2107323179f521,51.75380456078816,50.13064433821846,50.13064433821846,21.166790731918578,0.21205907950647623,0.2158727742124638,1.293856980144298,0.9134431558019298,2.8581882061083794,3.6970982127054133,0.5786979812646875,0.17701118399608867,1.2604397629208939,0.9234916310148698
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_15_seed-20260811,awgn,15,20260811,934317093076501681,14.879693495625608,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_15_seed-20260811.png,768,512,a1d0b8d4c90586727ad7cc4e91832dd91daa12a330029df67c9f71ba00d99a40,51.75380456078816,54.069553715533054,54.069553715533054,25.287120479004688,0.6061152920698305,0.7003346150384446,2.1603989468035447,0.733151450642029,8.95286501571442,4.7457807945228385,0.3390850682489137,0.6631432325619294,2.1488358783854222,0.7388771836988335
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_15_seed-20260812,awgn,15,20260812,7034858839499626460,14.879064779254135,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_15_seed-20260812.png,768,512,37231e0013f1910568af3a23d9832e87320bd67e55214413214eb9fed90377fa,51.75380456078816,54.03010605461255,54.03010605461255,25.28251808776997,0.6059284288127784,0.7032412346005226,2.163754856007823,0.7322140510091666,8.961422425022626,4.747383678366284,0.33907037337464746,0.6649690352020861,2.1517751756258514,0.7386351314828504
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_15_seed-20260813,awgn,15,20260813,13102803655524182236,14.88617421227572,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_15_seed-20260813.png,768,512,efbbd2ba054fa6e9ef91135703cf1072ddb2eeb2406a7e46cbae5b682df111bd,51.75380456078816,54.151287808808064,54.151287808808064,25.2889287207988,0.6063533507397737,0.7019384598395013,2.1634298816400674,0.7328611001338935,8.958782772958143,4.747206968486665,0.33913250079742996,0.6646914724576272,2.1520064288084697,0.738557392034326
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_30_seed-20260811,awgn,30,20260811,934317093076501681,28.669561047776796,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_30_seed-20260811.png,768,512,7679271e219c96833b643530c8a95166d626c97868d75804f10ba8422cb293cf,51.75380456078816,73.86020401250659,73.86020401250659,34.91074451760141,0.8620923565248554,1.8976781151444355,2.9657818648774423,0.5577736699118898,27.579834661891077,5.648913811939384,0.20630519334061515,1.865687642601043,2.963790773007199,0.5601720516437753
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_30_seed-20260812,awgn,30,20260812,7034858839499626460,28.658336035160854,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_30_seed-20260812.png,768,512,31f39783cd55d71fb001f13e8d4a3e31675b555dc27aadd1321a96bc5cc9d1ea,51.75380456078816,73.82338261680864,73.82338261680864,34.9004053544413,0.8622587416167511,1.8948755830649815,2.9637139658582483,0.5581754137074604,27.569075755960274,5.648419437677061,0.20655167736465588,1.855904192470665,2.9611647797228593,0.5614650625414158
kodak,kodim02.png,kodim02_4f4b74a79237__awgn_30_seed-20260813,awgn,30,20260813,13102803655524182236,28.68155592517428,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__awgn_30_seed-20260813.png,768,512,c81473fd3d57a17d8fc5a06644d22de60ddcf6ac59876687ad9d7e898fbc66b2,51.75380456078816,74.00416747774142,74.00416747774142,34.92221933990751,0.8620130036348743,1.8960974703377607,2.9656259000405596,0.5583596394660699,27.59177644777599,5.649831835335737,0.2065026328227917,1.8620487695567143,2.963546603683158,0.5608622644405861
kodak,kodim02.png,kodim02_4f4b74a79237__stripes_8,stripes,8,,,5.607548975215473,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__stripes_8.png,768,512,f94cba2d38593f537d92c2da0c3eb8aeddfe9c86dc2a10c843e4ea10b9607ed1,51.75380456078816,49.89758009594958,49.89758009594958,21.210697963306202,0.18951773921056672,0.17294084595520667,1.225264803831041,0.9306242945592784,2.0847710926357426,3.4672928765927895,0.7075203366207481,0.1321555166232073,1.1677405746126481,0.944894880355236
kodak,kodim02.png,kodim02_4f4b74a79237__stripes_16,stripes,16,,,11.275503905455405,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__stripes_16.png,768,512,11f2d72e7fe2729ca4fee91afad8ebb14f6ea6b159884be52cee96c313a0b623,51.75380456078816,48.19871610741088,48.19871610741088,23.21867759754024,0.2559105104182665,0.2648183709079308,1.6444330621336682,0.8850888120710901,2.241590241025662,3.796561905427101,0.6622302442895571,0.19146227183833117,1.5373467621023797,0.9154924464771367
kodak,kodim02.png,kodim02_4f4b74a79237__stripes_32,stripes,32,,,22.6444262430361,results/vtm_content_partition_study/stimuli/kodim02_4f4b74a79237__stripes_32.png,768,512,d21c8f0047f383631bc7b4662f7265753416b95f71a8bebc9a91bbdca33d914c,51.75380456078816,50.75650741541838,50.75650741541838,30.118849124074,0.644524650591307,0.3005174792653751,2.052885099174386,0.8679792794477492,2.8035576407143132,4.2723234971349875,0.5663720413169282,0.14310014667535853,1.781163462599545,0.9391653580309369
kodak,kodim03.png,kodim03_e25ca1ff2f0c__clean_0,clean,0,,,0.0,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__clean_0.png,768,512,c39b9d5fdb468940bd8478fae0ac3bd1085f476b2300921dcf2b9aa5f3f5ce97,57.51267606176813,57.51267606176813,57.51267606176813,39.451395776590886,0.1536169559207495,0.2120524286003448,2.1919924782221294,0.9160551489139631,1.9284808228905412,4.099178054570242,0.7817258143208874,0.14225472620599738,2.0954087505443453,0.9367217432043387
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_5_seed-20260811,awgn,5,20260811,1808323285496121409,4.9967727418463666,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_5_seed-20260811.png,768,512,43ebff356f4e2cee7cc6129548b24b663446adf7fbbb2f1418b0314a2f892e88,57.51267606176813,55.04410658971404,55.04410658971404,39.718064559558925,0.17617109506988174,0.3431353012675932,2.4572825004143515,0.851164799540741,2.7225842730005874,4.64851669520136,0.5972900534084365,0.2869795061929596,2.401633548228509,0.8651951732286149
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_5_seed-20260812,awgn,5,20260812,3593571539141768,4.995075343737659,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_5_seed-20260812.png,768,512,e246686a0c1700356ac61598879092fa9bcb4cff2e21cc9f928f93d8a5b7d0bd,57.51267606176813,54.97839839402821,54.97839839402821,39.706784320878626,0.1770644550248298,0.3426470806472883,2.455798299160546,0.8513813186420702,2.7171192268935815,4.647603311282101,0.5975627153456269,0.287583014178618,2.4017197164046604,0.8649384974237789
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_5_seed-20260813,awgn,5,20260813,6908990298377023620,4.983668039026038,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_5_seed-20260813.png,768,512,0f9529c0f3acc56151e679a45217667441220b4fcdbbb73d8e91438006bce304,57.51267606176813,55.03637951378172,55.03637951378172,39.70274441965525,0.1757922490144883,0.34225813118628867,2.455513120128018,0.8515079795374658,2.7131331504250045,4.645554263889025,0.5978515597999681,0.28665610739895697,2.400493901758355,0.8653134312391966
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_15_seed-20260811,awgn,15,20260811,1808323285496121409,14.905060300128133,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_15_seed-20260811.png,768,512,c789d814380142cb328977e89b5193cc33cb8e236a804bc38dfb411c7a144c37,57.51267606176813,57.33636432092806,57.33636432092806,42.00164010880836,0.5924230788921313,0.7108677941225248,2.868651556911513,0.7232060895963647,8.837228615172315,5.485338097143538,0.3423513397626394,0.6591529498044328,2.841899630527708,0.7307820364370665
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_15_seed-20260812,awgn,15,20260812,3593571539141768,14.903075663273686,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_15_seed-20260812.png,768,512,d5fec21cbb5cd14901ff132ab9f5c49f3125a16b316e483678bfeba0c49e8ede,57.51267606176813,57.2131128292053,57.2131128292053,41.97457963738384,0.5926560180207854,0.7115527493829259,2.8683763495397585,0.7228611045381025,8.836991901477337,5.4848541225188345,0.34174467799924974,0.6628045550847457,2.843498314646827,0.7298974807271972
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_15_seed-20260813,awgn,15,20260813,6908990298377023620,14.870110913093699,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_15_seed-20260813.png,768,512,7a74a45478fb9e44beb53f34dd9bb0a7bf4b7a026992b439ca145d52f598da32,57.51267606176813,57.31586072375668,57.31586072375668,41.9553637474208,0.591184149900169,0.7060265025819148,2.863849376949259,0.7243135735966149,8.787649000465821,5.4808767432223044,0.34291177697943176,0.6572762182203391,2.838720359429958,0.7315426328724626
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_30_seed-20260811,awgn,30,20260811,1808323285496121409,29.338334119674265,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_30_seed-20260811.png,768,512,9cc356b7ff7f620fefe651cdb16a6cf31fba578588395b4bb25edeaa6f9cb7ae,57.51267606176813,77.03384445894008,77.03384445894008,48.59846707581534,0.8661009573542211,1.90960381879507,3.426444934679292,0.5581134188167931,28.626202076727523,6.15326514102739,0.2055908218726798,1.8582494703389831,3.417117566880726,0.5621729173560998
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_30_seed-20260812,awgn,30,20260812,3593571539141768,29.339790789433184,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_30_seed-20260812.png,768,512,48f96ba6daef383064d855a29c83585532e56ee079f5f71906539498e7f0c031,57.51267606176813,76.98374553391733,76.98374553391733,48.55514499726528,0.8654968514821072,1.9128795864088701,3.426251090010113,0.5575116986014323,28.630455763119294,6.15276738177916,0.20546883261914514,1.8670041558018253,3.4179501484165917,0.5613013281790245
kodak,kodim03.png,kodim03_e25ca1ff2f0c__awgn_30_seed-20260813,awgn,30,20260813,6908990298377023620,29.27504190799744,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__awgn_30_seed-20260813.png,768,512,654461d63a866b1110cdb4134c75eaadadb9ee2262421fa9d6c609dfd84632cf,57.51267606176813,76.98980687145732,76.98980687145732,48.50618982896741,0.8646239696923156,1.9036670420990278,3.422954818757416,0.5586657128235184,28.47290512908484,6.149068821560336,0.20613172712766192,1.8574957219687092,3.414613652473647,0.5620505894085096
kodak,kodim03.png,kodim03_e25ca1ff2f0c__stripes_8,stripes,8,,,5.590367606989951,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__stripes_8.png,768,512,785020e50b631383be6b7b264f125c88b9d510c99f1fd57052120a6c1c332b62,57.51267606176813,55.581072050508276,55.581072050508276,39.80484487858985,0.16269646239696922,0.21179896657498526,2.2136349019542276,0.9141083062624678,1.9701617765711286,4.258150991718526,0.7514413017916912,0.12904375814863103,2.0692649671319554,0.942994016286938
kodak,kodim03.png,kodim03_e25ca1ff2f0c__stripes_16,stripes,16,,,11.233394772807763,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__stripes_16.png,768,512,8196a707834bfba8b8b5788f8e5f0e31955240e7d46a70347f0f426c249745c2,57.51267606176813,53.79197368514209,53.79197368514209,40.93353751810835,0.21210515537807811,0.22330647690322894,2.2651834424354895,0.9066627978392978,2.1128841761598482,4.439335701885312,0.6946287418635952,0.11999368481095177,2.064028505891751,0.9473089261247323
kodak,kodim03.png,kodim03_e25ca1ff2f0c__stripes_32,stripes,32,,,22.62903577241904,results/vtm_content_partition_study/stimuli/kodim03_e25ca1ff2f0c__stripes_32.png,768,512,95f13c8ca186c36a0c6da6931e91a86d67ae18a96f66a199f739a05b452201fc,57.51267606176813,55.73488825099227,55.73488825099227,45.253048894895144,0.6388317206778272,0.3008643475652124,2.5092499503523022,0.8688893050069484,2.735611424695646,4.767475409734372,0.5851417185680334,0.1254379889178618,2.185414646585679,0.94439408291398
kodak,kodim04.png,kodim04_e3b946107c5d__clean_0,clean,0,,,0.0,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__clean_0.png,512,768,370884c9dd4091c3562415e01e60d303672ca503137b713f557d99b50f773b4e,58.9093989486344,58.9093989486344,58.9093989486344,37.901416961249794,0.22054727896380485,0.23789270003055338,2.210676850835159,0.9017285598956879,2.2005387672649452,4.382077327279704,0.7063813559356207,0.204760885518591,2.161796253173124,0.9122603971119533
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_5_seed-20260811,awgn,5,20260811,13674560304124078175,5.003200269772651,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_5_seed-20260811.png,512,768,0ff5400995b7a2c35d5a08871b1559b6410a25c0c5e4592d38af3cf6805fad71,58.9093989486344,57.448249439473415,57.448249439473415,38.211925800653184,0.25901039266881687,0.3307547843739608,2.3891536798709714,0.8567374073249348,2.9840423580843884,4.733829273715335,0.5686403830685011,0.30209352576647097,2.3560746292081385,0.8644862146650021
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_5_seed-20260812,awgn,5,20260812,8625980882863079943,4.999904885976843,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_5_seed-20260812.png,512,768,ebf97e3e2e03ae9e953587d9f8e06ca27fd3ed32670c207e339a325b1221f250,58.9093989486344,57.38229486747503,57.38229486747503,38.20603683294647,0.25884656734756567,0.33046801588236224,2.3894005521942363,0.8568089172131301,2.9787104456519797,4.732497425864104,0.5692618378048874,0.3021750652315721,2.3567525461539094,0.8643963690586878
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_5_seed-20260813,awgn,5,20260813,1086302274037308843,4.991719064241155,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_5_seed-20260813.png,512,768,7f8c80dc78457d6d42c1828195b9063a7a7fa260df961bee85a2f4f91e1aec3e,58.9093989486344,57.33083365323892,57.33083365323892,38.21408159401348,0.25820406491578357,0.3302064303083946,2.3886031755978054,0.8570115101571386,2.9818084822976703,4.733186742689874,0.5694507763740593,0.301148177592955,2.3547157522751263,0.8649455483438285
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_15_seed-20260811,awgn,15,20260811,13674560304124078175,14.930712829865497,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_15_seed-20260811.png,512,768,0769cfee02481011c4ffdf4eb9da60850621d4e0b453840b2d54826102789737,58.9093989486344,60.21336510834113,60.21336510834113,40.63232492971406,0.6267368043823274,0.7260036507680923,2.841235369573057,0.7211138714009745,9.14423393775525,5.4696638793670065,0.33658289955716414,0.699524522994129,2.8259629310479055,0.7251750152142351
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_15_seed-20260812,awgn,15,20260812,8625980882863079943,14.919267452552782,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_15_seed-20260812.png,512,768,7753f57b422e06c243e74aff1f8e31eecf65c345aeda5f2939a7f8df076f2405,58.9093989486344,60.02589793503058,60.02589793503058,40.61162789867546,0.6244637280499667,0.723747579944954,2.8384752921156777,0.721817375456881,9.117427019687103,5.467980171609427,0.336864871721396,0.6978988299086757,2.8234010785619845,0.7259031143615778
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_15_seed-20260813,awgn,15,20260813,1086302274037308843,14.895148386468508,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_15_seed-20260813.png,512,768,5a4bf8e8c6bfdec6213e2c3b8c5132f3c0241c220296cfe2191ade6eafd47792,58.9093989486344,59.904121393144635,59.904121393144635,40.63008138574999,0.625037116674346,0.723799853539254,2.8396840165083224,0.7214886260124689,9.086926808024684,5.466438553572766,0.33753193631021233,0.6967470849641227,2.824007504570545,0.7256093930439846
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_30_seed-20260811,awgn,30,20260811,13674560304124078175,29.166549319076623,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_30_seed-20260811.png,512,768,b5cb735eecc82c4bd314214a2da81d0891896175816107fc3d041fc4b2bf8d17,58.9093989486344,78.64862543121419,78.64862543121419,47.263553065855895,0.8682050888240413,1.936761261631998,3.40279907396698,0.5552917213713685,28.598392233869593,6.120957047517772,0.205383803365257,1.9098148034898892,3.3974571994441773,0.5569332052437285
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_30_seed-20260812,awgn,30,20260812,8625980882863079943,29.130769913924258,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_30_seed-20260812.png,512,768,517894655df27d305fa8d26536153e6b2ef2a134be47ef97911376a5ef9313f6,58.9093989486344,78.39773769091168,78.39773769091168,47.208662388868355,0.8670019966211028,1.9358003436697098,3.4016881289868666,0.5551405076566842,28.500263331792244,6.118652096912019,0.20530723400080622,1.9109130381604698,3.396622702692316,0.557081210397966
kodak,kodim04.png,kodim04_e3b946107c5d__awgn_30_seed-20260813,awgn,30,20260813,1086302274037308843,29.084646098796185,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__awgn_30_seed-20260813.png,512,768,4b39023ebdeeaaa9359c0ea93fd6cdd6fc6cda0b07e99f090814afbf0fe81aa6,58.9093989486344,78.19191109658415,78.19191109658415,47.22427973565377,0.8678134439154251,1.9295902944030492,3.4008831176335867,0.5557341622549191,28.415608526496555,6.117140114230542,0.20573097507947571,1.9055186929223744,3.396037293819249,0.5574478493133433
kodak,kodim04.png,kodim04_e3b946107c5d__stripes_8,stripes,8,,,5.605585346493523,results/vtm_content_partition_study/stimuli/kodim04_e3b946107c5d__stripes_8.png,512,768,8f5ffb2599fb827999fdef881f63deea54c756379bd5f8185cc34268341afb7f,58.9093989486344,57.68820572316869,57.68820572316869,38.31204759734046,0.23856550453079403,0.24131881350802764,2.2342200478763017,0.899418318861761,2.256462282502513,4.453927422788376,0.6885721651004656,0.1969534817351598,2.161723882897349,0.9151167642373073
